,Unnamed: 0,Unnamed: 0.1,Date,High,Low,Open,Close,Volume,Adj Close,Ticker,Security,Sector,1_Day_Close_Change,1_Week_Close_Change,1_Month_Close_Change,1_Day_Volume_Change,1_Week_Volume_Change,1_Month_Volume_Change,Day_Class,Month_Class,Week_Class
19,145859,2245,2016-02-23,11.929445266723633,11.303095817565918,11.742260932922365,11.32469367980957,6333100.0,10.742756843566896,TRN,Trinity Industries Inc,industrials,-0.0390959728912923,-0.2734411228168071,-0.2031408651008062,-0.2302989790957705,1.7077258540339475,1.1736339923119163,0,0,0
20,145860,2246,2016-02-24,11.411087036132812,10.755939483642578,11.159107208251953,11.259899139404295,6620100.0,10.681291580200195,TRN,Trinity Industries Inc,industrials,-0.0057215269778815294,-0.2903811396252216,-0.20770011613870326,0.045317459064281314,1.2218828662527268,1.272137561779242,0,0,0
21,145861,2247,2016-02-25,11.38228988647461,11.022317886352539,11.303095817565918,11.346292495727539,6988200.0,10.76324462890625,TRN,Trinity Industries Inc,industrials,0.007672658098766494,-0.253787885202459,-0.2415784414220073,0.05560338967689305,0.19146832162586105,1.914543103807816,1,0,0
22,163559,583,2011-08-06,29.3700008392334,25.60000038146973,28.239999771118164,25.65999984741211,922500.0,24.2070255279541,WWD,Woodward Inc,industrials,-0.12542604928552434,-0.25298395961373704,-0.2938910363327344,0.5117994100294985,2.8776796973518284,4.197183098591549,0,0,0
23,2855,2855,2017-10-25,34.240001678466804,30.90999984741211,32.259998321533196,32.68000030517578,19847500.0,32.68000030517578,ACHC,Acadia Healthcare,health_care,-0.2592928128663552,-0.22687485329389226,-0.29355811736024584,15.947741439672106,17.339955645906485,34.20933120454142,0,0,0
24,2856,2856,2017-10-26,32.959999084472656,31.76000022888184,32.029998779296875,32.419998168945305,4943500.0,32.419998168945305,ACHC,Acadia Healthcare,health_care,-0.007956001646343247,-0.2658514882027292,-0.30053939080393755,-0.7509258092958809,2.723356179859908,6.448395359349103,0,0,0
25,2857,2857,2017-10-27,33.650001525878906,31.899999618530273,32.65999984741211,33.25,2443900.0,33.25,ACHC,Acadia Healthcare,health_care,0.025601538492674655,-0.2519685167762145,-0.2886179117251009,-0.5056336603620917,1.4735829959514168,2.9475044419318364,1,0,0
26,2858,2858,2017-10-28,33.439998626708984,30.76000022888184,32.200000762939446,31.32999992370605,2523400.0,31.32999992370605,ACHC,Acadia Healthcare,health_care,-0.057744363196810526,-0.29894829074839857,-0.3394476128584976,0.032529972584802946,1.518614632198822,4.521663019693653,0,0,0
27,2861,2861,2017-10-31,32.110000610351555,30.690000534057607,31.07999992370605,31.36000061035156,2215700.0,31.36000061035156,ACHC,Acadia Healthcare,health_care,0.0009575705942728164,-0.2892112110254785,-0.34131484544587176,-0.12193865419671868,0.8919818973614551,2.6817879694250584,1,0,0
28,5173,1946,2015-04-30,43.70000076293945,41.2599983215332,43.15999984741211,41.63999938964844,2679100.0,41.63999938964844,AKRX,Akorn,health_care,-0.042978602712547054,-0.25536479339920914,-0.12355291810701408,0.07889014175257736,0.6783186117897639,1.4370963340307468,0,0,0
29,5325,2098,2015-09-29,29.649999618530273,26.29999923706055,29.03000068664551,26.459999084472656,2869700.0,26.459999084472656,AKRX,Akorn,health_care,-0.09662006632285336,-0.2915662606303412,-0.3350088344896943,0.20126418016660397,1.9608955839867928,2.6380578093306286,0,0,0
30,5431,2204,2016-01-13,29.989999771118164,27.149999618530273,29.81999969482422,27.81999969482422,4354800.0,27.81999969482422,AKRX,Akorn,health_care,-0.06706908183996851,-0.2777777942830444,-0.1752149400420736,-0.4306706759053471,0.03191867491291678,1.5553338809998825,0,0,0
31,6207,2980,2018-02-27,21.670000076293945,18.200000762939453,21.0,18.649999618530273,23895600.0,18.649999618530273,AKRX,Akorn,health_care,-0.3840819288106706,-0.4096233134395081,-0.4224218306057087,3.979806189434198,48.76176593086214,17.10958696475938,0,0,0
32,6208,2981,2018-02-28,19.229999542236328,16.790000915527347,19.229999542236328,16.940000534057614,13270100.0,16.940000534057614,AKRX,Akorn,health_care,-0.09168896082837652,-0.4601656791872337,-0.4753793727546273,-0.44466345268585017,28.66048278945016,9.056915498294806,0,0,0
33,6209,2982,2018-03-01,17.950000762939453,16.979999542236328,17.149999618530273,17.84000015258789,6462100.0,17.84000015258789,AKRX,Akorn,health_care,0.05312866529849525,-0.4194597976460103,-0.44665014814489656,-0.5130330592836527,1.945485208988559,6.068584554802013,1,0,0
